s_AB,s_zeta
1.24337841,1.64648849
1.59210422,0.68092132
0.96350842,1.11488131
0.98945662,1.12907492
0.43747391,1.03000326
0.54438586,0.22116876
0.75145521,1.04460035
0.53453226,1.44948868
0.69745208,1.44097448
2.36029890,0.76306464
0.82913031,0.72763328
1.36855873,1.18045946
0.93418320,0.70929566
0.89520372,1.25027929
0.29579032,0.72624120
1.51312749,1.17056099
1.11939906,0.77698274
0.16643576,1.80711079
1.79013249,0.85341109
0.15896831,0.36511907
0.69965179,1.19878020
1.32509369,0.84899188
1.18352419,0.83446489
0.95913214,1.35902066
0.47793525,1.41873847
2.74649438,0.63215739
0.99419003,0.88885588
0.04962043,1.06354933
0.66075166,1.21355965
1.28104882,0.80167783
1.75677022,0.53571733
0.86136702,1.08176831
1.55953167,1.84102296
0.37655480,0.52261080
1.33058254,1.47270063
0.13301978,0.49768011
1.45745613,0.76208076
1.49992555,0.93150905
0.67844402,1.45869112
0.76805223,0.75166963
0.62888217,1.15117270
1.53017440,1.16663260
1.02615723,0.83215511
0.87555993,1.36128110
0.73017325,0.46192312
1.65965173,0.97237367
0.13106506,1.14580617
1.43155625,0.40182737
0.63759653,2.17678412
1.51555388,0.74565050
0.62832907,0.86712309
0.73981418,0.47966426
0.40182822,1.49166785
1.63373054,0.80872557
1.20954617,0.80782514
1.53236427,1.21102497
0.31617754,1.00120975
1.63976947,1.15627592
0.62456205,1.22393149
0.46887599,0.83273941
1.54213755,0.87018302
0.74315396,0.64357816
1.14157086,0.85425622
1.00774157,1.52382899
0.44470991,1.18149017
1.52411184,0.83516667
1.39562851,1.28747791
0.70592432,0.37965507
1.14217459,1.16315984
1.23402380,1.29982847
1.59780079,0.79938048
0.47079672,0.34456540
0.61745454,1.65737570
1.69138868,1.47677337
0.39408903,0.76004315
0.49828697,0.68492785
1.07816770,1.20067742
0.91488665,0.41287795
1.44433915,1.36962304
0.63954797,0.85915705
1.23480658,1.61691978
0.47502419,0.73279149
1.69654173,0.61262186
0.92219764,1.68169574
1.05820394,0.65713480
0.20520471,0.76078253
0.49975024,0.89614774
0.30750628,0.97867294
2.21706709,1.21996750
1.27196675,1.75212411
0.51771099,0.32077327
1.06979099,1.15664108
1.79053391,0.53509249
0.86616614,1.13195710
0.19927537,1.21066754
0.76567381,0.90831265
1.03406240,0.80321943
1.37274807,1.48339309
1.19172313,0.98931110
0.37953464,0.84348946
1.65074469,1.07557618
0.80981041,0.87490674
0.89751795,0.68800544
0.98619461,0.69099451
1.09485040,2.09635450
1.30981055,0.61487313
0.44419489,1.07332227
2.05514366,0.80849062
1.92117209,0.86434319
0.71085130,1.39518762
0.28280895,0.42730579
1.29585334,1.23326573
0.86792484,0.88552303
0.50715401,1.26629071
2.03145761,1.26171541
0.37723962,1.19389514
0.62645331,0.40191007
1.26420037,0.60922843
0.28972072,1.42111196
1.08200152,0.79587748
0.96026170,1.24035983
1.24247646,1.44121600
0.82669695,0.61638518
0.92217874,0.85839019
0.36214688,1.15963530
1.43934234,1.23225272
1.18821523,0.44598447
0.92323912,1.06251813
1.99310029,0.70077154
0.58219851,2.02375755
1.56075471,0.71235469
0.85537853,0.80090098
0.75956769,1.03053590
1.14672380,0.98778184
1.46408621,0.36423319
0.81732475,1.68259888
0.71922715,0.84065368
1.53576053,1.12631383
0.48163641,0.87449270
0.85931082,1.47077496
1.11164669,0.57662202
1.25299777,1.09580453
0.75681604,0.78271334
1.26057640,0.72594502
1.11347005,1.14487198
0.30090060,1.45377285
1.29287942,1.47668049
0.36357012,0.27177952
0.98550558,0.87024079
0.65090201,1.00123826
1.38438409,1.40716398
0.87785569,0.68754926
1.20898125,0.61218563
0.81005044,1.71929532
1.19408040,0.70607220
0.95631925,1.35730253
0.57279849,1.00018634
1.46025771,0.62050860
1.50935180,0.97382338
0.40110124,0.58048290
1.09445786,1.36929426
1.27269900,1.55936082
0.85404519,0.63584292
0.11058243,1.04850221
1.45285749,0.92377877
0.71505430,1.08609164
1.35014319,0.72406638
1.35533274,1.22515333
1.53590492,0.81820353
0.66032727,0.58771574
0.62522963,2.05805797
0.75208442,0.82023075
1.82284508,0.69384722
0.87794048,0.97647624
1.49990022,0.71409419
0.55650558,1.15706630
0.82129318,0.89307916
1.41175865,1.34706929
1.34253341,0.99750114
0.56358287,1.24825345
0.76917604,0.26014406
1.39231329,1.92482289
1.21372061,0.36485538
0.37834525,0.89193444
2.33296295,0.68938960
0.31150928,1.39399402
0.23352174,1.44623563
1.71265989,0.85567958
1.03415938,1.23146264
0.41611277,0.37826750
0.79683689,0.85919312
1.28221510,1.39795917
0.45983720,0.83681278
0.87978606,1.00857730
0.28237677,1.01241968
1.38502595,1.20804397
1.04650009,1.30642379
1.67680959,0.63369252
1.81668495,0.79421931
0.54980907,1.27827752
0.48044815,0.37004223
0.87743620,1.09393598
1.11641181,1.90009303
0.53174181,0.94715126
1.24173259,0.26043338
1.61431183,1.30844295
1.36817900,1.05008237
0.32050113,0.85294821
1.09260263,1.13802908
1.47439643,0.50011313
0.79293779,1.40579797
1.09158481,1.15986616
1.00952716,1.26340519
1.21221801,0.80937671
0.59950155,0.89344482
1.47163782,0.59552584
0.36767835,0.84631040
1.29717719,1.78900176
1.09540953,0.35443448
1.15674240,1.69954902
0.60546181,0.72316773
0.80562695,0.85233407
0.45234804,1.06537521
1.23260608,1.20955987
0.59497970,0.66744502
1.81922669,0.72085422
0.55400571,1.00399375
1.67830912,1.80852696
0.24625834,0.94742900
1.91929471,0.75926983
1.53157530,0.67192469
0.68722586,1.18129161
0.75532684,0.84123026
0.97259928,0.91826573
1.73425111,1.33128493
0.49808177,1.13164419
1.28759195,0.56336362
0.97763345,1.55436089
0.29782198,0.90167135
2.03218307,0.92982031
0.42276361,0.38454973
0.68233061,1.48964113
0.26435208,0.36767486
1.13421453,1.97848464
1.27520009,0.84110427
1.30560060,1.02613978
0.52233116,0.84293098
1.36522466,0.48041110
0.44727457,1.55199305
0.82163692,0.98634032
1.33086726,0.54193234
0.60679619,1.08231062
1.34134144,1.68486407
1.21418394,0.68548509
1.18766483,1.02552189
0.66822243,1.28048172
0.73181533,0.23977755
0.96097769,0.96859935
0.15733621,1.08025999
1.16829377,1.53615901
1.45170395,1.03459296
1.50691332,0.80725490
0.51542514,0.84354723
0.96516584,1.19581434
1.39514520,1.06968459
2.26100594,0.51429789
0.31046839,1.19955324
2.08867419,0.83082518
0.27244337,1.16782977
0.82024900,1.83116319
1.44523554,0.45017040
1.01690790,0.66867107
0.77736477,1.00093478
1.44165674,0.93969792
0.80815245,1.15349645
0.28671183,0.88362375
1.12328497,1.34492510
1.69677882,1.06475764
1.21348624,0.63931257
0.87467959,1.41265725
0.28914838,0.67222448
0.19660432,1.31283195
2.61726772,0.38363025
0.60703257,0.66450325
0.71389562,1.97112189
1.03310339,1.07418844
1.12971474,0.70603283
0.39900121,1.07159514
0.66772202,0.89259524
0.52441781,0.55450664
0.67497097,1.45580538
0.73950796,0.97529449
1.28078690,0.70263243
1.63736796,1.36897006
0.49326875,1.01720598
0.89180308,1.40485762
1.94439295,0.44821764
1.08168912,0.92740463
0.37278237,0.86486386
0.68670754,0.99929860
1.24061567,0.98649376
1.32606111,1.75839833
0.68238969,0.77153293
1.49502936,0.73980721
1.41139180,0.67020112
1.58649443,1.62996709
0.49833791,0.70188409
1.23484558,0.62735493
1.17467227,1.19333009
0.52412811,1.01621661
1.87581981,1.56442132
0.62689856,0.72467846
1.06584861,1.19963855
0.40304322,0.54662651
1.42454041,0.88612664
0.21212727,0.81968206
1.07833523,1.40007859
1.05267045,1.33984839
1.86845238,0.49119263
1.29646970,1.43215040
0.35636187,0.85961952
0.61868933,0.79922866
1.41721744,1.26860206
0.62154336,0.67312791
1.23479224,0.93307960
0.73666450,0.67654560
0.53093767,2.15288658
1.56644537,0.52688469
0.64776762,1.15023676
0.80622925,0.50366130
1.09381287,1.01992105
0.86090342,1.10931772
1.44360340,1.06568061
0.86195352,0.67120533
0.92584497,1.91602843
1.20477909,0.08925267
1.03320244,1.40064623
1.35444582,1.43775508
0.24657537,0.49287482
1.49705284,0.76803683
0.91530007,0.83749848
0.23286686,1.15448537
1.72615660,1.36732596
1.64499330,1.22809433
0.49892575,1.02281277
1.11879879,0.34671540
0.52047654,1.32879637
0.67429498,0.71146311
0.96359233,1.39617319
1.71633954,0.71795963
0.90115060,0.72646406
0.86628443,1.45879579
0.32021098,1.49218317
1.08272721,0.54536196
0.92664094,0.81441576
1.74455441,1.16177445
1.09284378,0.81517192
0.41951768,0.45414315
2.19362369,1.80425922
0.51308866,1.14068071
0.46279899,0.86085201
0.53218178,0.75530357
0.53034060,1.12352514
0.45191662,1.18680759
1.52481000,0.69613716
1.37015050,0.89658112
0.89485364,0.79629989
1.64876689,1.39395716
0.73144115,1.22418788
1.78157142,1.20730886
0.31197592,0.77416896
0.80742302,0.70765641
1.78152798,0.53891485
0.67144425,1.72509567
0.85679662,0.56941796
1.34737999,1.20521680
1.18866123,1.24018150
0.77573172,0.94412009
1.72310759,0.84130974
1.85933723,1.27828399
0.82371557,0.78999544
0.41088285,0.76771721
0.85668315,0.92783587
1.50257520,0.73837808
1.41557087,2.17497961
0.36955831,0.61644042
0.70661767,0.54921993
1.08793037,1.41379290
0.42182435,0.48078050
0.93717713,1.33413052
0.83891584,0.63449978
1.00923753,1.49499686
1.03886580,0.55354016
0.73508496,1.28475097
1.43446094,1.38576265
0.38346036,0.80323380
0.52941938,0.83270563
1.95842861,0.84312859
0.85487447,0.70480552
1.71278449,1.19305113
0.45199035,1.24861021
0.81663921,1.28345543
1.32860805,0.97508644
0.44336558,0.74835602
0.91674800,0.63514701
1.03158839,1.52225657
0.90868995,1.03240243
1.14367841,0.36156005
0.81451128,0.96609449
0.39490877,1.68655852
2.17049662,0.91941072
1.50010727,1.30934558
0.45409548,0.45990570
1.05414794,1.11163739
0.86132497,0.65555854
1.46093895,0.94185924
1.11185113,1.40910468
1.20406266,1.06313035
0.72696017,1.25498681
0.44534683,0.29919237
1.30132600,1.69286525
0.53091884,0.80498302
2.02740754,0.56602911
0.21405026,1.29864855
1.29815348,0.71388703
1.02908361,0.79104565
0.32343110,1.92893182
1.00433407,0.95827797
0.39846027,0.72371891
1.86881875,0.58020720
1.95946659,1.23995941
0.30826610,0.82135918
1.74235196,1.38601796
0.77629597,0.44312497
0.56862083,1.48715909
0.99805194,1.09992027
1.89558756,0.82514405
1.19004477,1.14486937
0.11904580,1.22353118
1.41608556,0.38017795
0.60810337,0.71542132
0.86219809,1.15696039
0.52815090,1.72202061
1.40003977,0.74182449
1.86642504,1.11723417
0.61368177,0.94792738
0.64329519,0.53667564
0.53666555,1.25757641
1.64798007,1.18590222
0.79645736,0.50113618
1.40734892,1.29480167
0.57798069,0.79137484
1.10356583,1.83373120
0.37059038,0.57606357
1.16008252,1.08989276
1.18379087,0.41237162
0.61138273,1.22223377
1.93081365,0.94860970
0.63624074,0.79544144
0.86175576,1.93018233
0.52593860,0.53417457
0.66231555,0.84469716
1.44502151,1.02840833
1.25000675,1.29061616
1.12690475,0.76172279
1.24860790,0.83023614
0.66159460,0.77613223
1.58957536,1.14434022
0.33032633,1.64341346
1.44742790,0.81447105
1.27267836,0.95117308
1.35200704,1.05849814
0.93999244,0.41376083
0.66072597,0.94266010
0.28309656,1.64702120
1.07168941,0.60617107
0.26790034,1.06541072
2.01684315,1.41466308
0.91098312,0.66578793
0.25258972,1.25806861
1.51146349,0.73819904
1.74930733,1.05392172
0.94773574,0.81692612
0.72474829,0.50328956
0.78314996,1.73586575
0.70068767,1.45565039
0.56608021,0.70596447
0.85350327,0.59865096
1.93087209,0.94620028
0.98282080,1.41182503
0.36661676,0.56668964
1.26663407,1.03997227
1.20138217,1.07658739
1.11513536,1.26892628
0.72652454,0.70467870
1.37934862,1.73333863
1.60800278,0.56971798
0.77566308,0.57754529
0.67836539,1.16278013
0.94478744,0.62407103
0.38083143,1.35597008
1.65938540,1.35833985
0.99292158,0.94939737
0.31102759,0.95191970
1.22124037,0.88373504
1.88691533,0.77999775
0.84326282,1.31538961
0.79966882,0.87635557
1.48092729,0.89419806
0.23531873,0.45796065
1.10916806,2.03611123
1.19253281,1.11345320
0.38373194,0.34713607
1.25296984,1.41691861
0.57743510,0.56680455
0.72367342,0.79505989
1.80093617,1.18844057
0.33242156,1.13215942
1.64693135,1.35783164
0.76620933,0.68435638
0.66237374,0.99101473
1.32164861,1.14303187
0.89920567,1.17587215
0.19769094,0.70480535
2.15286331,0.44076717
0.23334300,1.49424845
1.24560091,0.71944989
0.71683233,1.73438384
3.01895623,1.04332241
0.19011351,0.66391865
0.35052911,0.70824368
1.72321695,0.87411491
1.04103464,1.48722642
1.34256786,0.63793328
1.04691163,0.97725182
0.36005369,1.30911164
0.84764660,0.93214571
1.08697774,1.38349015
0.68251362,0.50594915
0.47313600,1.33194346
1.89703064,0.57379123
0.94171563,0.97717336
1.91395647,0.52675751
0.03903295,2.20217494
1.53327515,0.58654744
0.85573482,1.01798578
0.58245682,0.80028101
0.78711055,1.22800558
1.40286539,0.58828087
0.32701500,1.26047579
0.60236747,0.98371795
1.65708418,0.59994027
0.91543719,1.39294541
0.50023957,1.26622343
0.68393157,1.16645808
2.39099182,0.81273338
0.40789192,0.44418685
0.92594533,1.09510865
0.27355914,0.98188433
1.87553843,1.19410113
1.36508419,0.98272442
0.90105769,1.66657544
0.64968232,0.39084571
0.29391199,0.67506273
1.29213333,1.66921640
1.09958601,0.71758481
0.87234442,0.85348448
1.70361480,0.67680232
0.36989505,1.08149811
1.41351996,1.65481444
0.66939123,1.00797335
1.83445447,0.88582527
0.49700091,0.74348886
1.67540267,1.02338115
0.66713754,0.68409604
0.56060136,1.14719729
1.50913809,1.29147425
0.40491175,0.94725800
1.06469100,0.79817742
0.38865386,1.41696323
0.99286787,1.01489842
1.23983270,0.70392338
0.30326445,0.93274756
1.37883318,1.11765441
2.46479046,0.42223640
0.24743644,1.26123552
0.43501287,2.04554570
1.63118851,0.20643686
1.08167987,1.19420143
0.82427390,0.74760846
1.33698152,0.77989246
0.84727692,1.76365130
0.97665550,0.18429113
1.92168715,0.99764802
0.77250653,1.42506517
1.24042468,1.08210988
1.31808478,0.95157367
0.38020576,1.28551204
1.93339016,0.72111687
0.47013716,0.95027385
0.55129853,0.19100173
0.76297758,1.68468602
0.45004710,1.02328044
0.89744075,1.51444595
1.36698987,0.46360842
0.82860155,1.26326593
0.98840640,0.64873459
0.55254188,1.31910270
1.36768450,0.67755069
0.68911042,1.21743181
0.78655002,0.57078177
1.22792477,1.04305412
1.21921861,1.88557183
0.31450429,0.87534615
1.03405740,0.48145968
2.68880031,0.92051562
1.27916556,1.27898906
0.50383503,0.45571578
0.83682113,1.25146538
0.69401476,1.28137706
0.86853231,1.09437777
0.73070389,0.87049040
2.39357790,0.84124174
0.97104727,1.43859811
0.77286126,0.71099625
0.16729615,0.84972884
0.93774430,0.80381259
1.39301976,0.78042137
1.07678633,1.84717093
0.46251601,0.74352234
1.60394220,1.34031013
0.94233070,0.82973337
0.63225242,0.35140083
1.52978497,1.16448501
0.44349973,1.26745961
1.04155800,1.19555449
1.19042132,0.20737194
0.65168846,1.72950249
1.18470900,0.94879240
0.84053951,1.13077748
0.72932346,0.94868312
0.80891583,0.78749609
0.35580131,0.80344118
2.07941080,1.09054134
0.68284205,0.52718643
0.28987788,1.99031403
1.13320598,1.07471517
1.13318820,0.46872966
1.04894419,0.87631499
1.30719018,1.34330856
0.48259878,0.85879899
0.92880123,0.83627750
2.23441713,0.91673398
0.10790705,1.18774330
0.95157498,0.81009584
1.20908115,1.75310729
1.75989906,0.67910130
0.77317940,0.92057476
1.46881282,0.98319344
0.69979874,0.32558825
1.14455627,1.38730767
1.38725492,1.18427585
2.01483831,1.00816181
0.28016532,1.23095984
1.06027406,0.87532623
0.65772376,0.98411602
1.47868303,0.69039246
0.54326788,1.70551804
0.93726936,0.31595426
0.18427489,0.71011520
0.95936436,1.07454234
1.09434736,1.74662831
1.91981987,1.14106178
1.31741053,0.46912864
0.11932657,1.25278225
0.70092225,0.57026264
0.65534603,0.99151815
1.31276262,1.18690346
1.24859655,0.84234829
0.69545092,1.38587886
0.49984456,0.85713610
1.36959594,0.83594158
1.12773595,1.62652666
0.12005458,0.69843835
1.53934000,0.52354912
1.04034838,1.09519365
1.39220321,0.97991016
0.71247229,0.81093595
0.53757528,1.69564047
2.31254179,1.22306043
0.60828174,0.50019897
1.06740135,0.82977824
0.39691556,0.97027272
1.66397261,1.29830711
1.29714227,0.73358681
0.69546075,1.18503565
2.01631665,0.41563095
0.21724561,1.94241701
0.76372706,0.66885350
1.07471918,1.19232146
2.21422436,0.82411275
0.20978528,0.95121434
0.65987531,0.79077126
0.96910104,0.47427337
0.51022774,1.89258307
0.63117248,1.03876879
0.91634136,0.76656044
1.94254102,1.32252714
1.44249612,0.43227939
0.89586135,1.43003599
1.19435708,0.77402370
0.71365489,0.90193760
0.68686453,0.97405046
0.87409841,0.77987542
0.59605005,1.52084076
0.65958282,1.38564945
1.53715641,0.82070730
1.50327905,0.48639426
0.52412994,0.88365413
0.81306896,1.14198175
0.63383592,1.23359961
1.54003869,0.46756723
0.73821987,1.77384653
0.67483031,0.80847494
0.74373503,0.74233540
0.97501997,1.26163378
2.30892859,1.12367640
0.97246760,0.72535004
1.77654829,0.82838524
0.63838847,0.67987777
0.99663480,1.25916356
0.45758676,1.83202391
1.37285565,0.52672838
0.11782121,0.89567456
1.32910971,1.26124366
1.13762843,0.45331930
1.14177499,0.93066906
0.85528557,1.63378442
0.95689397,0.41671695
0.26099993,1.17853240
1.46111265,1.03861615
0.22649998,1.66043490
1.48805469,0.38242457
0.66377547,1.13383388
0.92248032,0.90670901
0.98227088,0.70485636
1.39502326,0.90131608
1.37443611,1.21132206
0.90468221,1.54930372
1.97599561,0.95632022
0.50635658,0.80001213
0.79291645,0.48138474
0.98462136,1.53607065
2.13831743,1.01302187
0.70249053,0.67650363
0.22500403,0.69569324
1.22239685,1.46453190
1.02171799,1.02424821
0.77126442,1.27572515
1.55467209,1.05876787
0.42965562,0.92786173
1.78226248,0.20010170
0.80812033,1.35828475
0.81394042,0.79937678
0.29880051,1.52020956
0.52491781,0.83272658
1.46135432,1.19108033
0.50186433,0.85307802
0.96546462,1.04733271
1.13278561,1.04745694
1.00414114,0.70410093
2.19727561,1.30882572
0.42166153,0.56057859
0.72658119,0.62040567
0.95348917,2.45864302
1.83243617,0.23045084
0.35513956,1.20835346
0.14111038,0.64385991
1.59204781,1.04615901
0.50994939,0.92511224
2.03868817,0.99066729
0.91049302,1.12243663
0.42210916,0.98054652
1.53585162,1.32374430
1.38335370,0.60688873
0.97313298,1.39360492
1.00604918,1.12951536
0.26945812,0.50300078
1.15680945,0.69624854
1.22779334,1.05049467
1.04213193,1.29082999
0.95678356,1.19316634
1.65904107,1.38575772
0.63125154,0.51902340
0.83052713,1.09280789
1.30329931,0.42330549
0.60081548,1.67141055
1.79614892,0.75800442
0.84785354,0.73292671
0.43643962,1.07536549
0.71218164,1.23788520
1.09483723,1.41007252
1.62675345,0.94472304
0.43548037,0.36411625
0.46431911,1.50297064
1.11790210,0.43410861
1.83375142,0.87839138
0.64042629,1.26240397
0.44575903,1.73188857
0.82954333,0.55616004
1.14341647,0.66438219
1.02466644,1.47369654
0.58144711,0.74251045
2.08946519,1.09225846
1.26731813,0.75206823
0.80601650,1.00394495
0.54497503,0.76361112
1.34870675,1.50630555
0.58414615,1.31128020
0.85409309,0.93401223
1.03619791,0.60815582
0.95168369,1.10792507
1.12163559,0.30626475
1.62510377,1.80249190
0.76212410,0.66915028
0.38241121,0.96552148
2.55417306,1.53173342
0.27244379,0.78495474
1.08021213,0.72735131
0.43175615,1.46125842
1.82704423,0.80687650
0.53273309,0.68549977
0.77420685,0.85316885
0.90470676,0.84554034
1.05113467,1.91366242
1.82111361,0.83719752
0.61934889,0.99293286
0.99880005,0.64878052
0.32181391,0.97905356
1.18310064,1.22513766
0.89813305,0.54927426
2.12252998,1.34104813
0.69779973,1.03158756
0.57498336,0.73273575
1.19745900,1.41473884
1.06656549,1.31511795
0.56395146,0.67136736
0.86724213,0.64411961
0.52525538,0.99816831
0.52095800,1.12695949
1.96820139,0.52492636
0.76506745,1.87015205
1.58815083,0.85497906
0.94881181,1.21272108
0.86015168,0.40616593
0.80564665,1.04828720
0.77719431,1.28074964
1.37399603,1.04782414
0.39139281,0.55962216
1.04515568,0.74072251
1.07023446,1.61637017
1.00817427,1.37414154
2.08807913,0.50940157
0.20630320,1.40153510
0.51776469,0.65819458
0.94133477,0.62706018
1.60998214,0.90484859
1.17613522,1.51655117
0.85435074,0.84395477
0.74323546,1.35757469
0.32162421,0.68278700
2.31696404,1.05190200
1.65182559,1.35230115
0.11990929,0.44864521
1.63496933,1.33389504
1.25428283,0.42774876
0.30477749,1.26958297
1.63269421,0.74725979
1.00176243,2.08164987
0.79277472,0.71070568
1.12797925,0.46108446
0.54895451,0.98421589
0.75260217,1.09271369
1.14586967,0.97620855
2.08471451,1.02901506
